2023-08-01 18:48:41,580 INFO  - Stopping SyncUtility
2023-08-01 18:48:41,580 DEBUG - ProcessKill 5776
2023-08-01 18:48:41,924 WARN  - Failed to locate children of the process with PID=5776. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-08-01 18:48:41,971 INFO  - Stopping process 5776
2023-08-01 18:48:41,987 INFO  - Send SIGINT 5776
2023-08-01 18:48:42,143 INFO  - SIGINT to 5776 successful
2023-08-01 18:48:42,143 INFO  - Finished SyncUtility
2023-08-01 18:48:42,143 DEBUG - Completed. Exit code is 0
2023-08-01 18:49:14,204 DEBUG - Starting WinSW in the service mode
2023-08-01 18:49:14,286 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-08-01 18:49:14,328 INFO  - Started process 4804
2023-08-01 18:49:14,343 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-08-23 11:32:00,413 INFO  - Stopping SyncUtility
2023-08-23 11:32:00,429 DEBUG - ProcessKill 4804
2023-08-23 11:32:00,757 WARN  - Failed to locate children of the process with PID=4804. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-08-23 11:32:00,804 INFO  - Stopping process 4804
2023-08-23 11:32:00,804 INFO  - Send SIGINT 4804
2023-08-23 11:32:01,054 INFO  - SIGINT to 4804 successful
2023-08-23 11:32:01,054 INFO  - Finished SyncUtility
2023-08-23 11:32:01,069 DEBUG - Completed. Exit code is 0
2023-08-23 11:32:31,065 DEBUG - Starting WinSW in the service mode
2023-08-23 11:32:31,189 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-08-23 11:32:31,241 INFO  - Started process 4628
2023-08-23 11:32:31,253 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-09-08 18:33:37,998 INFO  - Stopping SyncUtility
2023-09-08 18:33:37,998 DEBUG - ProcessKill 4628
2023-09-08 18:33:38,264 WARN  - Failed to locate children of the process with PID=4628. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

